month,cosine_distance_baseline,intra_month_spread,n_headlines,corpus
2022-07,0.30626629367005986,0.022301193117080016,14451,comparison
2022-08,0.323746371075764,0.022524844711924612,16725,comparison
2022-09,0.2863288905347453,0.022040781767274874,16465,comparison
2022-10,0.2591403692366494,0.02236951796885519,15953,comparison
2022-11,0.3997403012164551,0.022357894220405128,16668,comparison
2022-12,0.25337358074220795,0.022105104720587323,14296,comparison
2023-01,0.2837843245714218,0.02300455231796878,16128,comparison
2023-02,0.2833379705333354,0.02213264457602158,15389,comparison
2023-03,0.572627734861522,0.02146958100239394,19329,comparison
2023-04,0.2605644150113855,0.021955731566462397,15683,comparison
2023-05,0.2647377775166371,0.022101492201199044,16243,comparison
2023-06,0.2741159713288177,0.02183855716066953,14754,comparison
2023-07,0.2619972908064956,0.021620692417425185,14181,comparison
2023-08,0.28958850869087827,0.021805460035364006,15032,comparison
2023-09,0.2681181011790319,0.0219312139306799,13938,comparison
2023-10,0.3576235231586461,0.0219278891838597,14034,comparison
2023-11,0.289577348822057,0.021998417122090084,13690,comparison
2023-12,0.28884458219278564,0.021925104737120973,12944,comparison
2024-01,0.31683233793042076,0.02255772563074547,14287,comparison
2024-02,0.33498840792076146,0.021890535280155096,14011,comparison
2024-03,0.329331771481006,0.021507624082963923,14734,comparison
2024-04,0.330534463686854,0.02184105972623462,14167,comparison
2024-05,0.3604288069787406,0.021691940878757848,14522,comparison
2024-06,0.3722859554790885,0.02194108296542373,12841,comparison
2024-07,0.5173571882083758,0.02101571210021749,13276,comparison
2024-08,0.461276209171005,0.021062774227936707,13119,comparison
2024-09,0.4341977162328927,0.0217489483560045,12820,comparison
2024-10,0.44719386151177354,0.022067465344901224,14127,comparison
2024-11,0.551706367568377,0.022103942567649918,13332,comparison
2024-12,0.37361899350629146,0.022053816729438604,11910,comparison
