month,mean_sentiment,sentiment_std,sentiment_volatility,n_headlines,corpus
2011-08,-0.013056363298892532,0.3107670701652399,0.31076707016523875,16163,baseline
2011-09,-0.0016031616196774566,0.30681664800541963,0.3068166480054194,17238,baseline
2011-10,-0.006894245067618991,0.31151459937785236,0.3115145993778525,17081,baseline
2011-11,-0.00020159508477580194,0.3138960471256288,0.31389604712562874,16927,baseline
2011-12,0.004852992807509448,0.31827059574376393,0.3182705957437635,16406,baseline
2012-01,0.012404967072217882,0.31192439617630274,0.31192439617630247,17918,baseline
2012-02,0.008376908240794857,0.3201216468076366,0.320121646807637,17110,baseline
2012-03,-0.0015714448793215912,0.31454818302599985,0.3145481830259994,18396,baseline
2012-04,-0.0041252482920948385,0.31681649761471814,0.3168164976147181,17419,baseline
2012-05,-0.0015801672962763083,0.3166857277360864,0.3166857277360856,18530,baseline
2012-06,0.008305943022802029,0.3194937954490247,0.3194937954490249,17937,baseline
2012-07,-0.005476157894736842,0.31305923812656183,0.31305923812656133,17100,baseline
2012-08,-0.0013780953402327202,0.3144439528845829,0.31444395288458227,18649,baseline
2012-09,0.002162563124228482,0.31219918526670015,0.31219918526670065,17822,baseline
2012-10,-0.006966925408049338,0.31420048108260734,0.31420048108260806,18809,baseline
2012-11,0.0021865537408960493,0.3195973476669051,0.31959734766690356,18124,baseline
2012-12,-0.01348294343575419,0.3355041451815723,0.3355041451815721,17184,baseline
2013-01,-0.020778115682766846,0.32871619163748966,0.3287161916374895,18447,baseline
2013-02,-0.011050113765642775,0.33113853067057647,0.33113853067057636,17580,baseline
2013-03,-0.01590430029154519,0.326810807464992,0.3268108074649919,19208,baseline
2013-04,-0.020664385789998425,0.3351321252926397,0.33513212529263886,19057,baseline
2013-05,-0.02089948481166464,0.33378908528960183,0.33378908528960155,20575,baseline
2013-06,-0.003134538421866941,0.32566175495353245,0.32566175495353317,19390,baseline
2013-07,-0.02297427621176599,0.33120573369570033,0.3312057336957003,18341,baseline
2013-08,-0.026814625343721355,0.3295530811277417,0.3295530811277414,17456,baseline
2013-09,-0.016958049201553735,0.32826186608417424,0.3282618660841735,18536,baseline
2013-10,-0.021786340390712897,0.33621151257447823,0.33621151257447923,19554,baseline
2013-11,-0.011267578013982834,0.3420267622167117,0.3420267622167126,17593,baseline
2013-12,-0.002002442987291824,0.3374833505046889,0.3374833505046891,17233,baseline
2014-01,-0.005118303427527667,0.33815438450166235,0.33815438450166135,18614,baseline
2014-02,-0.0023672412818628837,0.3337008178349407,0.3337008178349407,17693,baseline
2014-03,0.0004444834560928136,0.3178763460296571,0.3178763460296569,26203,baseline
2014-04,-0.00620061366205523,0.33592085796692844,0.3359208579669288,18577,baseline
2014-05,-0.013956204010560018,0.3317708882341043,0.3317708882341043,17803,baseline
2014-06,-0.004616437024755588,0.3345328680176672,0.3345328680176666,17491,baseline
2014-07,-0.01742023417274653,0.3374117681442486,0.3374117681442486,16996,baseline
2014-08,-0.016491147421046213,0.3386921601034875,0.3386921601034875,16402,baseline
2014-09,-0.0027527274035693723,0.2975360144316876,0.2975360144316864,27792,baseline
2014-10,-0.013694399522439898,0.33465860433045136,0.3346586043304518,18427,baseline
2014-11,-0.058678463247846945,0.3817300815592495,0.38173008155924953,209702,baseline
2014-12,-0.0016066870602630776,0.3437550275090988,0.3437550275090994,16345,baseline
2015-01,-0.10626773424154481,0.387655202190512,0.38765520219051114,375243,baseline
2015-02,0.0389686686287225,0.33437304877624946,0.33437304877624985,40094,baseline
2015-03,-0.010624875846501129,0.3349302601588635,0.33493026015886423,17720,baseline
2015-04,-0.007304230676908305,0.340354287394346,0.34035428739434553,16664,baseline
2015-05,-0.055767573145301716,0.3714987286173845,0.3714987286173849,46517,baseline
2015-06,-0.032314805543138134,0.3518268648352678,0.35182686483526715,22370,baseline
2015-07,-0.023829899864986497,0.3529350194255165,0.3529350194255171,17776,baseline
2015-08,-0.03988102804292405,0.35478097418659116,0.3547809741865913,16867,baseline
2015-09,0.030970729604925605,0.38470420701341657,0.3847042070134164,48725,baseline
2015-10,-0.03706993903358538,0.36627379699653256,0.3662737969965326,46419,baseline
2015-11,-0.12022159103347124,0.40293359101395376,0.4029335910139517,45681,baseline
2015-12,-0.11919146221047781,0.3947845625844521,0.3947845625844503,106339,baseline
